"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","TRADEGOOD","EXP","BLN_USD","A","1992",178.9606,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1993",165.2262,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1994",189.3495,"B"
"ITA","TRADEGOOD","EXP","BLN_USD","A","1995",214.6234,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1996",248.7944,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1997",241.4015,
"ITA","TRADEGOOD","EXP","BLN_USD","A","1998",242.9441,"B"
"ITA","TRADEGOOD","EXP","BLN_USD","A","1999",234.2,
"ITA","TRADEGOOD","EXP","BLN_USD","A","2000",240.7321,
"ITA","TRADEGOOD","EXP","BLN_USD","A","2001",245.9056,
"ITA","TRADEGOOD","EXP","BLN_USD","A","2002",255.6046,
"ITA","TRADEGOOD","EXP","BLN_USD","A","2003",300.3762,
"ITA","TRADEGOOD","EXP","BLN_USD","A","2004",350.6667,
"ITA","TRADEGOOD","EXP","BLN_USD","A","2005",372.5626,
"ITA","TRADEGOOD","EXP","BLN_USD","A","2006",418.9043,
"ITA","TRADEGOOD","EXP","BLN_USD","A","2007",501.7897,
"ITA","TRADEGOOD","EXP","BLN_USD","A","2008",541.7747,
"ITA","TRADEGOOD","EXP","BLN_USD","A","2009",404.9641,
"ITA","TRADEGOOD","EXP","BLN_USD","A","2010",444.7142,
"ITA","TRADEGOOD","EXP","BLN_USD","A","2011",522.6729,
"ITA","TRADEGOOD","EXP","BLN_USD","A","2012",501.7111,
"ITA","TRADEGOOD","EXP","BLN_USD","A","2013",520.4034,
"ITA","TRADEGOOD","EXP","BLN_USD","A","2014",530.1655,
"ITA","TRADEGOOD","EXP","BLN_USD","A","2015",455.9964,
"ITA","TRADEGOOD","EXP","BLN_USD","A","2016",460.3669,
"ITA","TRADEGOOD","EXP","BLN_USD","A","2017",509.2168,
"ITA","TRADEGOOD","EXP","BLN_USD","A","2018",551.1646,
"ITA","TRADEGOOD","EXP","BLN_USD","A","2019",534.4855,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1957",2.854476,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1958",2.879599,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1959",3.438236,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1960",4.04461,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1961",4.221761,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1962",4.885723,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1963",5.403836,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1964",6.583415,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1965",8.398751,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1966",9.689777,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1967",10.36028,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1968",12.89589,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1969",15.99551,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1970",19.35561,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1971",24.01572,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1972",28.45836,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1973",36.87012,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1974",55.18979,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1975",55.88206,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1976",67.1488,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1977",81.03359,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1978",98.32787,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1979",102.0575,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1980",129.9324,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1981",151.4875,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1982",138.8755,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1983",146.819,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1984",169.5127,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1985",176.8704,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1986",210.5378,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1987",231.257,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1988",265.0211,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1989",274.373,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1990",287.6856,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1991",315.767,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1992",340.2118,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1993",361.9818,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1994",396.572,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1995",442.1923,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1996",410.6591,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1997",421.2888,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1998",388.8312,
"JPN","TRADEGOOD","EXP","BLN_USD","A","1999",419.231,
"JPN","TRADEGOOD","EXP","BLN_USD","A","2000",478.4305,
"JPN","TRADEGOOD","EXP","BLN_USD","A","2001",403.8734,
"JPN","TRADEGOOD","EXP","BLN_USD","A","2002",415.4829,
"JPN","TRADEGOOD","EXP","BLN_USD","A","2003",470.758,
"JPN","TRADEGOOD","EXP","BLN_USD","A","2004",563.6158,
"JPN","TRADEGOOD","EXP","BLN_USD","A","2005",594.8815,
"JPN","TRADEGOOD","EXP","BLN_USD","A","2006",646.9135,
"JPN","TRADEGOOD","EXP","BLN_USD","A","2007",716.2476,
"JPN","TRADEGOOD","EXP","BLN_USD","A","2008",782.8901,
"JPN","TRADEGOOD","EXP","BLN_USD","A","2009",584.0065,
"JPN","TRADEGOOD","EXP","BLN_USD","A","2010",772.0345,
"JPN","TRADEGOOD","EXP","BLN_USD","A","2011",824.4597,
"JPN","TRADEGOOD","EXP","BLN_USD","A","2012",797.7668,
"JPN","TRADEGOOD","EXP","BLN_USD","A","2013",714.964,
"JPN","TRADEGOOD","EXP","BLN_USD","A","2014",690.4989,
"JPN","TRADEGOOD","EXP","BLN_USD","A","2015",625.1669,
"JPN","TRADEGOOD","EXP","BLN_USD","A","2016",641.8948,
"JPN","TRADEGOOD","EXP","BLN_USD","A","2017",698.2175,
"JPN","TRADEGOOD","EXP","BLN_USD","A","2018",738.5112,
"JPN","TRADEGOOD","EXP","BLN_USD","A","2019",706.2543,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1957",0.02303538,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1958",0.01369155,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1959",0.01981771,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1960",0.03104954,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1961",0.04036885,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1962",0.05400744,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1963",0.08670836,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1964",0.1156682,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1965",0.1696387,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1966",0.2487241,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1967",0.3164984,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1968",0.4519177,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1969",0.6128154,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1970",0.8279448,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1971",1.057254,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1972",1.606632,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1973",3.18472,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1974",4.462124,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1975",4.885225,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1976",7.665034,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1977",9.963845,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1978",12.67213,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1979",15.0113,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1980",17.50121,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1981",21.26363,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1982",21.79747,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1983",24.26456,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1984",29.15592,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1985",29.98625,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1986",34.66758,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1987",46.91565,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1988",60.58963,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1989",62.39188,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1990",64.93937,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1991",71.76561,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1992",76.84575,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1993",82.37955,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1994",95.84007,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1995",125.2902,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1996",130.1091,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1997",136.3657,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1998",132.9127,
"KOR","TRADEGOOD","EXP","BLN_USD","A","1999",143.7334,
"KOR","TRADEGOOD","EXP","BLN_USD","A","2000",172.465,
"KOR","TRADEGOOD","EXP","BLN_USD","A","2001",150.6238,
"KOR","TRADEGOOD","EXP","BLN_USD","A","2002",162.1893,
"KOR","TRADEGOOD","EXP","BLN_USD","A","2003",193.4302,
"KOR","TRADEGOOD","EXP","BLN_USD","A","2004",253.4984,
"KOR","TRADEGOOD","EXP","BLN_USD","A","2005",284.5802,
"KOR","TRADEGOOD","EXP","BLN_USD","A","2006",325.5106,
"KOR","TRADEGOOD","EXP","BLN_USD","A","2007",370.9451,
"KOR","TRADEGOOD","EXP","BLN_USD","A","2008",421.8518,
"KOR","TRADEGOOD","EXP","BLN_USD","A","2009",362.4027,
"KOR","TRADEGOOD","EXP","BLN_USD","A","2010",465.3218,
"KOR","TRADEGOOD","EXP","BLN_USD","A","2011",555.6231,
"KOR","TRADEGOOD","EXP","BLN_USD","A","2012",548.4667,
"KOR","TRADEGOOD","EXP","BLN_USD","A","2013",559.4822,
"KOR","TRADEGOOD","EXP","BLN_USD","A","2014",572.2861,
"KOR","TRADEGOOD","EXP","BLN_USD","A","2015",526.7216,
"KOR","TRADEGOOD","EXP","BLN_USD","A","2016",495.0864,
"KOR","TRADEGOOD","EXP","BLN_USD","A","2017",574.0529,
"KOR","TRADEGOOD","EXP","BLN_USD","A","2018",604.6002,
"KOR","TRADEGOOD","EXP","BLN_USD","A","2019",542.0744,
"LUX","TRADEGOOD","EXP","BLN_USD","A","1988",5.062614,
"LUX","TRADEGOOD","EXP","BLN_USD","A","1989",5.435597,
"LUX","TRADEGOOD","EXP","BLN_USD","A","1990",6.343368,
"LUX","TRADEGOOD","EXP","BLN_USD","A","1991",6.295598,
"LUX","TRADEGOOD","EXP","BLN_USD","A","1992",6.468406,
"LUX","TRADEGOOD","EXP","BLN_USD","A","1993",5.876971,
"LUX","TRADEGOOD","EXP","BLN_USD","A","1994",6.567503,
"LUX","TRADEGOOD","EXP","BLN_USD","A","1995",7.833044,
"LUX","TRADEGOOD","EXP","BLN_USD","A","1996",7.461935,
"LUX","TRADEGOOD","EXP","BLN_USD","A","1997",6.961876,
"LUX","TRADEGOOD","EXP","BLN_USD","A","1998",7.864103,"B"
"LUX","TRADEGOOD","EXP","BLN_USD","A","1999",8.134143,
"LUX","TRADEGOOD","EXP","BLN_USD","A","2000",8.415807,
"LUX","TRADEGOOD","EXP","BLN_USD","A","2001",9.754398,
"LUX","TRADEGOOD","EXP","BLN_USD","A","2002",10.18221,
"LUX","TRADEGOOD","EXP","BLN_USD","A","2003",13.30943,
"LUX","TRADEGOOD","EXP","BLN_USD","A","2004",16.11245,
"LUX","TRADEGOOD","EXP","BLN_USD","A","2005",19.00552,
"LUX","TRADEGOOD","EXP","BLN_USD","A","2006",23.10313,
"LUX","TRADEGOOD","EXP","BLN_USD","A","2007",22.96863,
"LUX","TRADEGOOD","EXP","BLN_USD","A","2008",25.58673,
"LUX","TRADEGOOD","EXP","BLN_USD","A","2009",21.11987,
"LUX","TRADEGOOD","EXP","BLN_USD","A","2010",18.61143,
"LUX","TRADEGOOD","EXP","BLN_USD","A","2011",20.85205,
"LUX","TRADEGOOD","EXP","BLN_USD","A","2012",18.7684,
"LUX","TRADEGOOD","EXP","BLN_USD","A","2013",18.46929,
"LUX","TRADEGOOD","EXP","BLN_USD","A","2014",19.14525,
"LUX","TRADEGOOD","EXP","BLN_USD","A","2015",17.07233,
"LUX","TRADEGOOD","EXP","BLN_USD","A","2016",15.84637,
"LUX","TRADEGOOD","EXP","BLN_USD","A","2017",15.88602,
"LUX","TRADEGOOD","EXP","BLN_USD","A","2018",16.4951,
"LUX","TRADEGOOD","EXP","BLN_USD","A","2019",16.50886,
"MEX","TRADEGOOD","EXP","BLN_USD","A","1980",15.5706,
"MEX","TRADEGOOD","EXP","BLN_USD","A","1981",20.00359,
"MEX","TRADEGOOD","EXP","BLN_USD","A","1982",21.27013,
"MEX","TRADEGOOD","EXP","BLN_USD","A","1983",22.39871,
"MEX","TRADEGOOD","EXP","BLN_USD","A","1984",24.15629,
"MEX","TRADEGOOD","EXP","BLN_USD","A","1985",21.62906,
"MEX","TRADEGOOD","EXP","BLN_USD","A","1986",16.1368,
"MEX","TRADEGOOD","EXP","BLN_USD","A","1987",20.51959,
"MEX","TRADEGOOD","EXP","BLN_USD","A","1988",20.5431,
"MEX","TRADEGOOD","EXP","BLN_USD","A","1989",22.90494,
"MEX","TRADEGOOD","EXP","BLN_USD","A","1990",26.80795,
"MEX","TRADEGOOD","EXP","BLN_USD","A","1991",42.54655,
"MEX","TRADEGOOD","EXP","BLN_USD","A","1992",46.11284,
"MEX","TRADEGOOD","EXP","BLN_USD","A","1993",51.79961,
"MEX","TRADEGOOD","EXP","BLN_USD","A","1994",60.85125,
"MEX","TRADEGOOD","EXP","BLN_USD","A","1995",79.49413,
"MEX","TRADEGOOD","EXP","BLN_USD","A","1996",95.47276,
"MEX","TRADEGOOD","EXP","BLN_USD","A","1997",110.2149,
"MEX","TRADEGOOD","EXP","BLN_USD","A","1998",117.4343,
"MEX","TRADEGOOD","EXP","BLN_USD","A","1999",136.0072,
"MEX","TRADEGOOD","EXP","BLN_USD","A","2000",166.0184,
"MEX","TRADEGOOD","EXP","BLN_USD","A","2001",158.9103,
"MEX","TRADEGOOD","EXP","BLN_USD","A","2002",160.6201,
"MEX","TRADEGOOD","EXP","BLN_USD","A","2003",164.8408,
"MEX","TRADEGOOD","EXP","BLN_USD","A","2004",187.3041,
"MEX","TRADEGOOD","EXP","BLN_USD","A","2005",214.2787,
"MEX","TRADEGOOD","EXP","BLN_USD","A","2006",249.9786,
"MEX","TRADEGOOD","EXP","BLN_USD","A","2007",271.5568,
"MEX","TRADEGOOD","EXP","BLN_USD","A","2008",289.7656,
"MEX","TRADEGOOD","EXP","BLN_USD","A","2009",229.5672,
"MEX","TRADEGOOD","EXP","BLN_USD","A","2010",297.9272,
"MEX","TRADEGOOD","EXP","BLN_USD","A","2011",349.8596,
"MEX","TRADEGOOD","EXP","BLN_USD","A","2012",370.2811,
"MEX","TRADEGOOD","EXP","BLN_USD","A","2013",379.4121,
"MEX","TRADEGOOD","EXP","BLN_USD","A","2014",396.2119,
"MEX","TRADEGOOD","EXP","BLN_USD","A","2015",380.5907,
"MEX","TRADEGOOD","EXP","BLN_USD","A","2016",373.4469,
"MEX","TRADEGOOD","EXP","BLN_USD","A","2017",410.0454,
"MEX","TRADEGOOD","EXP","BLN_USD","A","2018",450.5793,
"MEX","TRADEGOOD","EXP","BLN_USD","A","2019",460.4333,
"NLD","TRADEGOOD","EXP","BLN_USD","A","1957",3.078393,
"NLD","TRADEGOOD","EXP","BLN_USD","A","1958",3.225667,
"NLD","TRADEGOOD","EXP","BLN_USD","A","1959",3.623619,
"NLD","TRADEGOOD","EXP","BLN_USD","A","1960",4.050777,
"NLD","TRADEGOOD","EXP","BLN_USD","A","1961",4.340411,
"NLD","TRADEGOOD","EXP","BLN_USD","A","1962",4.60249,
